AOP_file,L1B_file,lat,lon,time
PACE_OCI.20240811T181815.L2.OC_AOP.V3_0.nc,PACE_OCI.20240811T181815.L1B.V3.nc,-19.506,-72.04000000000002,2024-08-11 16:35:59.999998464+00:00
PACE_OCI.20241112T173329.L2.OC_AOP.V3_0.nc,PACE_OCI.20241112T173329.L1B.V3.nc,-18.245,-71.714,2024-11-11 20:01:00+00:00
PACE_OCI.20241202T172941.L2.OC_AOP.V3_0.nc,PACE_OCI.20241202T172941.L1B.V3.nc,-18.38,-72.094,2024-12-02 07:15:00.000003584+00:00
PACE_OCI.20241222T173134.L2.OC_AOP.V3_0.nc,PACE_OCI.20241222T173134.L1B.V3.nc,-19.089,-72.827,2024-12-22 19:18:00.000002560+00:00
PACE_OCI.20250111T173808.L2.OC_AOP.V3_0.nc,PACE_OCI.20250111T173808.L1B.V3.nc,-19.443,-72.40100000000001,2025-01-12 08:31:00.000003072+00:00
PACE_OCI.20250202T171508.L2.OC_AOP.V3_0.nc,PACE_OCI.20250202T171508.L1B.V3.nc,-19.264,-71.697,2025-02-01 21:47:59.999999488+00:00
PACE_OCI.20250317T194900.L2.OC_AOP.V3_0.nc,PACE_OCI.20250317T194900.L1B.V3.nc,12.467,-111.892,2025-03-17 09:56:00.000001024+00:00
PACE_OCI.20250326T201312.L2.OC_AOP.V3_0.nc,PACE_OCI.20250326T201312.L1B.V3.nc,11.773,-111.519,2025-03-27 16:50:59.999995392+00:00
PACE_OCI.20250416T192958.L2.OC_AOP.V3_0.nc,PACE_OCI.20250416T192958.L1B.V3.nc,11.763,-111.891,2025-04-17 07:27:00.000000512+00:00
PACE_OCI.20250223T145418.L2.OC_AOP.V3_0.nc,PACE_OCI.20250223T145418.L1B.V3.nc,-22.123,-34.65499999999997,2025-02-22 21:41:00.000004096+00:00
PACE_OCI.20250314T144046.L2.OC_AOP.V3_0.nc,PACE_OCI.20250314T144046.L1B.V3.nc,-22.209,-34.47500000000002,2025-03-14 22:19:59.999995392+00:00
PACE_OCI.20250228T180201.L2.OC_AOP.V3_0.nc,PACE_OCI.20250228T180201.L1B.V3.nc,28.721,-74.447,2025-03-01 15:58:00.000003584+00:00
PACE_OCI.20250312T165628.L2.OC_AOP.V3_0.nc,PACE_OCI.20250312T165628.L1B.V3.nc,28.784,-74.40499999999997,2025-03-11 22:24:00.000001536+00:00
PACE_OCI.20250322T175622.L2.OC_AOP.V3_0.nc,PACE_OCI.20250322T175622.L1B.V3.nc,28.796,-74.67500000000001,2025-03-22 04:19:59.999995392+00:00
PACE_OCI.20250411T181125.L2.OC_AOP.V3_0.nc,PACE_OCI.20250411T181125.L1B.V3.nc,28.726,-75.76400000000001,2025-04-11 16:32:00.000003072+00:00
PACE_OCI.20250501T165149.L2.OC_AOP.V3_0.nc,PACE_OCI.20250501T165149.L1B.V3.nc,28.266,-75.822,2025-05-02 04:38:00.000001536+00:00
PACE_OCI.20241021T211851.L2.OC_AOP.V3_0.nc,PACE_OCI.20241021T211851.L1B.V3.nc,-35.654,-108.048,2024-10-22 00:19:00.000002560+00:00
PACE_OCI.20250321T202237.L2.OC_AOP.V3_0.nc,PACE_OCI.20250321T202237.L1B.V3.nc,-34.917,-109.831,2025-03-22 08:20:59.999998464+00:00
PACE_OCI.20250111T191627.L2.OC_AOP.V3_0.nc,PACE_OCI.20250111T191627.L1B.V3.nc,-37.658,-99.29000000000002,2025-01-12 04:24:00.000001536+00:00
PACE_OCI.20250122T190501.L2.OC_AOP.V3_0.nc,PACE_OCI.20250122T190501.L1B.V3.nc,-37.685,-99.46499999999996,2025-01-22 06:14:59.999996416+00:00
PACE_OCI.20250304T183045.L2.OC_AOP.V3_0.nc,PACE_OCI.20250304T183045.L1B.V3.nc,-39.538,-88.68299999999999,2025-03-05 03:31:59.999996416+00:00
PACE_OCI.20241214T174828.L2.OC_AOP.V3_0.nc,PACE_OCI.20241214T174828.L1B.V3.nc,-40.541,-78.88600000000002,2024-12-15 14:01:00+00:00
PACE_OCI.20241225T173732.L2.OC_AOP.V3_0.nc,PACE_OCI.20241225T173732.L1B.V3.nc,-40.541,-78.69999999999999,2024-12-25 15:47:59.999999488+00:00
PACE_OCI.20250114T174354.L2.OC_AOP.V3_0.nc,PACE_OCI.20250114T174354.L1B.V3.nc,-40.549,-78.01400000000001,2025-01-14 20:29:00+00:00
PACE_OCI.20250203T174450.L2.OC_AOP.V3_0.nc,PACE_OCI.20250203T174450.L1B.V3.nc,-40.275,-78.017,2025-02-04 02:06:00.000002048+00:00
PACE_OCI.20250223T180602.L2.OC_AOP.V3_0.nc,PACE_OCI.20250223T180602.L1B.V3.nc,-39.957,-78.54899999999998,2025-02-24 06:53:59.999997952+00:00
PACE_OCI.20250325T174422.L2.OC_AOP.V3_0.nc,PACE_OCI.20250325T174422.L1B.V3.nc,-40.015,-79.33800000000002,2025-03-26 12:05:00.000002048+00:00
PACE_OCI.20250405T174042.L2.OC_AOP.V3_0.nc,PACE_OCI.20250405T174042.L1B.V3.nc,-40.122,-79.582,2025-04-05 13:32:59.999999488+00:00
PACE_OCI.20240420T035021.L2.OC_AOP.V3_0.nc,PACE_OCI.20240420T035021.L1B.V3.nc,-0.141,148.291,2024-04-20 07:21:00.000002048+00:00
PACE_OCI.20240918T023437.L2.OC_AOP.V3_0.nc,PACE_OCI.20240918T023437.L1B.V3.nc,0.082,149.869,2024-09-17 12:56:00.000001024+00:00
PACE_OCI.20240928T032736.L2.OC_AOP.V3_0.nc,PACE_OCI.20240928T032736.L1B.V3.nc,0.419,148.914,2024-09-27 13:27:00.000000512+00:00
PACE_OCI.20241028T023154.L2.OC_AOP.V3_0.nc,PACE_OCI.20241028T023154.L1B.V3.nc,1.342,146.224,2024-10-27 14:37:59.999998464+00:00
PACE_OCI.20250327T024639.L2.OC_AOP.V3_0.nc,PACE_OCI.20250327T024639.L1B.V3.nc,0.909,141.29,2025-03-26 20:03:00.000002560+00:00
PACE_OCI.20240515T195659.L2.OC_AOP.V3_0.nc,PACE_OCI.20240515T195659.L1B.V3.nc,-9.778,-93.35000000000002,2024-05-15 02:37:59.999998464+00:00
PACE_OCI.20240604T200504.L2.OC_AOP.V3_0.nc,PACE_OCI.20240604T200504.L1B.V3.nc,-10.038,-93.54500000000002,2024-06-04 16:21:00.000002048+00:00
PACE_OCI.20240705T195953.L2.OC_AOP.V3_0.nc,PACE_OCI.20240705T195953.L1B.V3.nc,-9.63,-93.226,2024-07-05 12:42:59.999996928+00:00
PACE_OCI.20241116T195523.L2.OC_AOP.V3_0.nc,PACE_OCI.20241116T195523.L1B.V3.nc,-9.652,-94.14100000000002,2024-11-16 06:58:00.000003584+00:00
PACE_OCI.20241125T200826.L2.OC_AOP.V3_0.nc,PACE_OCI.20241125T200826.L1B.V3.nc,-9.806,-93.856,2024-11-26 14:12:59.999996928+00:00
PACE_OCI.20250126T195033.L2.OC_AOP.V3_0.nc,PACE_OCI.20250126T195033.L1B.V3.nc,-9.674,-93.01799999999996,2025-01-27 09:02:00.000003072+00:00
PACE_OCI.20250308T191928.L2.OC_AOP.V3_0.nc,PACE_OCI.20250308T191928.L1B.V3.nc,-10.461,-91.92700000000002,2025-03-09 12:41:00.000004096+00:00
PACE_OCI.20250430T192312.L2.OC_AOP.V3_0.nc,PACE_OCI.20250430T192312.L1B.V3.nc,-10.066,-91.74,2025-04-30 00:19:00.000002560+00:00
PACE_OCI.20240402T193311.L2.OC_AOP.V3_0.nc,PACE_OCI.20240402T193311.L1B.V3.nc,-2.993,-98.68099999999998,2024-04-02 18:38:00.000005120+00:00
PACE_OCI.20240422T194518.L2.OC_AOP.V3_0.nc,PACE_OCI.20240422T194518.L1B.V3.nc,-3.137,-99.05200000000002,2024-04-23 08:54:59.999997952+00:00
PACE_OCI.20240613T202258.L2.OC_AOP.V3_0.nc,PACE_OCI.20240613T202258.L1B.V3.nc,-3.058,-100.29500000000002,2024-06-13 19:10:59.999997440+00:00
PACE_OCI.20240703T202852.L2.OC_AOP.V3_0.nc,PACE_OCI.20240703T202852.L1B.V3.nc,-3.08,-101.16500000000002,2024-07-04 09:39:59.999997952+00:00
PACE_OCI.20241114T202513.L2.OC_AOP.V3_0.nc,PACE_OCI.20241114T202513.L1B.V3.nc,-2.734,-104.349,2024-11-15 01:07:59.999998464+00:00
PACE_OCI.20241125T200826.L2.OC_AOP.V3_0.nc,PACE_OCI.20241125T200826.L1B.V3.nc,-2.353,-104.369,2024-11-25 08:09:00.000001536+00:00
PACE_OCI.20250104T201321.L2.OC_AOP.V3_0.nc,PACE_OCI.20250104T201321.L1B.V3.nc,-2.401,-103.959,2025-01-05 11:23:59.999997952+00:00
PACE_OCI.20250115T200156.L2.OC_AOP.V3_0.nc,PACE_OCI.20250115T200156.L1B.V3.nc,-2.532,-104.239,2025-01-15 18:33:59.999998976+00:00
PACE_OCI.20250126T195033.L2.OC_AOP.V3_0.nc,PACE_OCI.20250126T195033.L1B.V3.nc,-2.771,-104.281,2025-01-26 01:13:59.999996928+00:00
PACE_OCI.20250427T205356.L2.OC_AOP.V3_0.nc,PACE_OCI.20250427T205356.L1B.V3.nc,-3.577,-108.831,2025-04-28 18:00:00+00:00
PACE_OCI.20240401T185808.L2.OC_AOP.V3_0.nc,PACE_OCI.20240401T185808.L1B.V3.nc,0.81,-97.64800000000002,2024-04-01 01:38:00.000001536+00:00
PACE_OCI.20240410T191830.L2.OC_AOP.V3_0.nc,PACE_OCI.20240410T191830.L1B.V3.nc,0.868,-98.29399999999998,2024-04-11 01:29:00.000003584+00:00
PACE_OCI.20240521T200935.L2.OC_AOP.V3_0.nc,PACE_OCI.20240521T200935.L1B.V3.nc,0.375,-102.41199999999998,2024-05-21 03:11:00.000001024+00:00
PACE_OCI.20240530T202745.L2.OC_AOP.V3_0.nc,PACE_OCI.20240530T202745.L1B.V3.nc,0.656,-103.303,2024-05-31 04:26:00.000004096+00:00
PACE_OCI.20240610T201702.L2.OC_AOP.V3_0.nc,PACE_OCI.20240610T201702.L1B.V3.nc,0.913,-104.103,2024-06-10 04:52:59.999998464+00:00
PACE_OCI.20240729T204400.L2.OC_AOP.V3_0.nc,PACE_OCI.20240729T204400.L1B.V3.nc,-0.443,-106.701,2024-07-30 05:29:00+00:00
PACE_OCI.20241116T195523.L2.OC_AOP.V3_0.nc,PACE_OCI.20241116T195523.L1B.V3.nc,1.336,-104.207,2024-11-17 11:26:00.000001024+00:00
PACE_OCI.20241127T194335.L2.OC_AOP.V3_0.nc,PACE_OCI.20241127T194335.L1B.V3.nc,1.875,-104.138,2024-11-27 12:05:59.999998464+00:00
PACE_OCI.20241216T190800.L2.OC_AOP.V3_0.nc,PACE_OCI.20241216T190800.L1B.V3.nc,1.945,-102.959,2024-12-17 13:35:00.000002048+00:00
PACE_OCI.20241226T200036.L2.OC_AOP.V3_0.nc,PACE_OCI.20241226T200036.L1B.V3.nc,1.536,-102.634,2024-12-27 13:49:59.999998976+00:00
PACE_OCI.20250115T200156.L2.OC_AOP.V3_0.nc,PACE_OCI.20250115T200156.L1B.V3.nc,0.663,-102.25,2025-01-16 14:56:00.000004096+00:00
PACE_OCI.20250126T195033.L2.OC_AOP.V3_0.nc,PACE_OCI.20250126T195033.L1B.V3.nc,1.266,-102.356,2025-01-26 15:47:59.999999488+00:00
PACE_OCI.20250317T194900.L2.OC_AOP.V3_0.nc,PACE_OCI.20250317T194900.L1B.V3.nc,0.872,-102.08499999999998,2025-03-17 19:46:59.999999488+00:00
PACE_OCI.20240402T193311.L2.OC_AOP.V3_0.nc,PACE_OCI.20240402T193311.L1B.V3.nc,4.121,-97.753,2024-04-02 20:03:59.999998976+00:00
PACE_OCI.20240422T194518.L2.OC_AOP.V3_0.nc,PACE_OCI.20240422T194518.L1B.V3.nc,4.41,-97.05599999999998,2024-04-22 23:31:00.000003072+00:00
PACE_OCI.20240601T195901.L2.OC_AOP.V3_0.nc,PACE_OCI.20240601T195901.L1B.V3.nc,3.505,-97.37900000000002,2024-06-02 03:33:00.000002560+00:00
PACE_OCI.20240929T201941.L2.OC_AOP.V3_0.nc,PACE_OCI.20240929T201941.L1B.V3.nc,2.024,-102.168,2024-09-30 10:24:00.000001536+00:00
PACE_OCI.20241108T201629.L2.OC_AOP.V3_0.nc,PACE_OCI.20241108T201629.L1B.V3.nc,2.841,-103.046,2024-11-09 13:52:59.999998464+00:00
PACE_OCI.20250119T190910.L2.OC_AOP.V3_0.nc,PACE_OCI.20250119T190910.L1B.V3.nc,2.582,-102.43400000000004,2025-01-18 20:34:59.999998976+00:00
PACE_OCI.20250129T195618.L2.OC_AOP.V3_0.nc,PACE_OCI.20250129T195618.L1B.V3.nc,3.087,-102.365,2025-01-28 20:54:59.999997952+00:00
PACE_OCI.20250207T201534.L2.OC_AOP.V3_0.nc,PACE_OCI.20250207T201534.L1B.V3.nc,2.843,-102.26100000000002,2025-02-07 22:24:59.999997952+00:00
PACE_OCI.20250309T195959.L2.OC_AOP.V3_0.nc,PACE_OCI.20250309T195959.L1B.V3.nc,3.147,-101.92399999999998,2025-03-10 00:28:00.000000512+00:00
PACE_OCI.20250319T192138.L2.OC_AOP.V3_0.nc,PACE_OCI.20250319T192138.L1B.V3.nc,3.345,-102.14999999999998,2025-03-20 01:40:00.000004608+00:00
PACE_OCI.20241106T073958.L2.OC_AOP.V3_0.nc,PACE_OCI.20241106T073958.L1B.V3.nc,3.074,82.007,2024-11-05 13:49:59.999998976+00:00
PACE_OCI.20241226T065404.L2.OC_AOP.V3_0.nc,PACE_OCI.20241226T065404.L1B.V3.nc,3.614,80.895,2024-12-27 04:01:00.000003072+00:00
PACE_OCI.20250319T075304.L2.OC_AOP.V3_0.nc,PACE_OCI.20250319T075304.L1B.V3.nc,3.496,83.353,2025-03-19 14:54:59.999997952+00:00
PACE_OCI.20250429T072423.L2.OC_AOP.V3_0.nc,PACE_OCI.20250429T072423.L1B.V3.nc,2.118,82.209,2025-04-29 19:52:00.000001536+00:00
PACE_OCI.20240605T073318.L2.OC_AOP.V3_0.nc,PACE_OCI.20240605T073318.L1B.V3.nc,-4.781,86.538,2024-06-04 12:28:00.000000512+00:00
PACE_OCI.20250219T074155.L2.OC_AOP.V3_0.nc,PACE_OCI.20250219T074155.L1B.V3.nc,-4.926,89.688,2025-02-20 03:13:00.000003584+00:00
PACE_OCI.20250321T072041.L2.OC_AOP.V3_0.nc,PACE_OCI.20250321T072041.L1B.V3.nc,-5.087,91.085,2025-03-22 04:26:00.000004096+00:00
PACE_OCI.20250421T073139.L2.OC_AOP.V3_0.nc,PACE_OCI.20250421T073139.L1B.V3.nc,-5.615,93.918,2025-04-21 05:32:59.999995904+00:00
PACE_OCI.20250501T065141.L2.OC_AOP.V3_0.nc,PACE_OCI.20250501T065141.L1B.V3.nc,-5.836,94.528,2025-05-01 06:50:59.999998464+00:00
PACE_OCI.20241027T083056.L2.OC_AOP.V3_0.nc,PACE_OCI.20241027T083056.L1B.V3.nc,1.248,66.457,2024-10-27 18:00:00+00:00
PACE_OCI.20241106T091815.L2.OC_AOP.V3_0.nc,PACE_OCI.20241106T091815.L1B.V3.nc,1.412,65.927,2024-11-06 18:22:59.999998464+00:00
PACE_OCI.20241126T091441.L2.OC_AOP.V3_0.nc,PACE_OCI.20241126T091441.L1B.V3.nc,1.091,65.011,2024-11-26 19:27:00.000000512+00:00
PACE_OCI.20250406T083557.L2.OC_AOP.V3_0.nc,PACE_OCI.20250406T083557.L1B.V3.nc,-1.157,74.559,2025-04-06 02:34:59.999998976+00:00
PACE_OCI.20241101T080516.L2.OC_AOP.V3_0.nc,PACE_OCI.20241101T080516.L1B.V3.nc,-8.225,86.523,2024-10-31 14:59:00.000003584+00:00
PACE_OCI.20241231T080428.L2.OC_AOP.V3_0.nc,PACE_OCI.20241231T080428.L1B.V3.nc,-8.777,86.005,2024-12-30 17:20:00.000002048+00:00
PACE_OCI.20250218T070121.L2.OC_AOP.V3_0.nc,PACE_OCI.20250218T070121.L1B.V3.nc,-9.405,89.056,2025-02-18 21:05:00.000002048+00:00
PACE_OCI.20250321T072041.L2.OC_AOP.V3_0.nc,PACE_OCI.20250321T072041.L1B.V3.nc,-10.078,90.545,2025-03-20 23:04:59.999995392+00:00
PACE_OCI.20250430T061621.L2.OC_AOP.V3_0.nc,PACE_OCI.20250430T061621.L1B.V3.nc,-9.934,91.907,2025-04-30 02:23:00.000001536+00:00
PACE_OCI.20240409T053147.L2.OC_AOP.V3_0.nc,PACE_OCI.20240409T053147.L1B.V3.nc,-17.927,101.994,2024-04-09 23:37:00.000001536+00:00
PACE_OCI.20240510T070732.L2.OC_AOP.V3_0.nc,PACE_OCI.20240510T070732.L1B.V3.nc,-18.909,100.728,2024-05-10 21:05:59.999998464+00:00
PACE_OCI.20240531T061240.L2.OC_AOP.V3_0.nc,PACE_OCI.20240531T061240.L1B.V3.nc,-19.374,100.869,2024-05-31 11:39:00.000004608+00:00
PACE_OCI.20240620T061935.L2.OC_AOP.V3_0.nc,PACE_OCI.20240620T061935.L1B.V3.nc,-18.816,100.961,2024-06-21 00:17:59.999995904+00:00
PACE_OCI.20240812T055116.L2.OC_AOP.V3_0.nc,PACE_OCI.20240812T055116.L1B.V3.nc,-18.206,98.678,2024-08-11 11:29:00+00:00
PACE_OCI.20240821T060633.L2.OC_AOP.V3_0.nc,PACE_OCI.20240821T060633.L1B.V3.nc,-18.227,98.098,2024-08-21 18:45:59.999996416+00:00
PACE_OCI.20240901T055201.L2.OC_AOP.V3_0.nc,PACE_OCI.20240901T055201.L1B.V3.nc,-18.355,97.548,2024-09-01 01:09:00.000004608+00:00
PACE_OCI.20241101T062158.L2.OC_AOP.V3_0.nc,PACE_OCI.20241101T062158.L1B.V3.nc,-18.704,96.73,2024-11-01 22:01:00.000003072+00:00
PACE_OCI.20241123T072702.L2.OC_AOP.V3_0.nc,PACE_OCI.20241123T072702.L1B.V3.nc,-18.241,96.242,2024-11-22 12:34:59.999995392+00:00
PACE_OCI.20250113T071918.L2.OC_AOP.V3_0.nc,PACE_OCI.20250113T071918.L1B.V3.nc,-18.181,95.974,2025-01-13 03:06:59.999994880+00:00
PACE_OCI.20250224T071758.L2.OC_AOP.V3_0.nc,PACE_OCI.20250224T071758.L1B.V3.nc,-18.541,97.572,2025-02-23 07:54:00.000004608+00:00
PACE_OCI.20250327T055323.L2.OC_AOP.V3_0.nc,PACE_OCI.20250327T055323.L1B.V3.nc,-19.239,97.027,2025-03-26 06:31:59.999996416+00:00
PACE_OCI.20240817T101705.L2.OC_AOP.V3_0.nc,PACE_OCI.20240817T101705.L1B.V3.nc,-41.079,34.997,2024-08-17 12:56:59.999997440+00:00
PACE_OCI.20250424T074423.L2.OC_AOP.V3_0.nc,PACE_OCI.20250424T074423.L1B.V3.nc,8.897,87.493,2025-04-23 17:31:59.999999488+00:00
PACE_OCI.20250429T072423.L2.OC_AOP.V3_0.nc,PACE_OCI.20250429T072423.L1B.V3.nc,16.614,89.456,2025-04-28 18:47:59.999999488+00:00
PACE_OCI.20241215T200132.L2.OC_AOP.V3_0.nc,PACE_OCI.20241215T200132.L1B.V3.nc,-29.9,-90.00400000000002,2024-12-15 08:00:00.000003584+00:00
PACE_OCI.20241215T200132.L2.OC_AOP.V3_0.nc,PACE_OCI.20241215T200132.L1B.V3.nc,-29.9,-90.007,2024-12-15 09:05:00.000002048+00:00
PACE_OCI.20241215T200132.L2.OC_AOP.V3_0.nc,PACE_OCI.20241215T200132.L1B.V3.nc,-29.902,-90.00999999999999,2024-12-15 10:09:00.000004608+00:00
PACE_OCI.20241215T200132.L2.OC_AOP.V3_0.nc,PACE_OCI.20241215T200132.L1B.V3.nc,-29.905,-90.01299999999998,2024-12-15 11:15:59.999996416+00:00
PACE_OCI.20241215T200132.L2.OC_AOP.V3_0.nc,PACE_OCI.20241215T200132.L1B.V3.nc,-29.909,-90.01400000000001,2024-12-15 12:25:00.000001024+00:00
PACE_OCI.20241215T200132.L2.OC_AOP.V3_0.nc,PACE_OCI.20241215T200132.L1B.V3.nc,-29.912,-90.01499999999999,2024-12-15 13:29:00.000003584+00:00
PACE_OCI.20241215T200132.L2.OC_AOP.V3_0.nc,PACE_OCI.20241215T200132.L1B.V3.nc,-29.915,-90.01499999999999,2024-12-15 14:35:59.999995392+00:00
PACE_OCI.20241215T200132.L2.OC_AOP.V3_0.nc,PACE_OCI.20241215T200132.L1B.V3.nc,-29.917,-90.01499999999999,2024-12-15 15:41:00.000004096+00:00
PACE_OCI.20241215T200132.L2.OC_AOP.V3_0.nc,PACE_OCI.20241215T200132.L1B.V3.nc,-29.919,-90.01499999999999,2024-12-15 16:44:59.999996416+00:00
